calculation_run_id,research_method_version,scope_kind,sealed_product_key,pack_count,metric_key,estimate,session_count,successes,monte_carlo_standard_error,ci_lower,ci_upper,ci_method,stage,seed,built_at
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,1,session_return_ratio_p90,0.7314641744548285,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,1,session_return_ratio_p95,1.348909657320872,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,1,session_return_ratio_p99,3.8922118380062307,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,1,session_std_dev_per_pack,20.707632907240942,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,1,within_tau_0.10,0.01874,50000,937,0.0006064455853578291,0.017587831227584696,0.019966112710245346,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,1,within_tau_0.20,0.02886,50000,1443,0.0007486935340978978,0.027428392193970922,0.03036399684079043,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,1,within_tau_0.25,0.03268,50000,1634,0.0007951354299740391,0.031157110630405715,0.034274691474541166,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,realization_ge_0.50,0.2948,50000,14740,0.0020390829311236953,0.29081935745398707,0.298812170817722,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,realization_ge_0.70,0.24532,50000,12266,0.0019242562074734228,0.2415681866076062,0.24911094409531226,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,realization_ge_0.75,0.2381,50000,11905,0.0019047749998359386,0.23438691880310766,0.24185332122788947,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,realization_ge_0.80,0.23226,50000,11613,0.0018884665334604157,0.2285793272956882,0.23598181003115093,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,realization_ge_0.90,0.22182,50000,11091,0.0018580413752120808,0.21819975370019498,0.22548298769660827,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,realization_ge_1.00,0.21792,50000,10896,0.0018462441528681952,0.21432317237112464,0.22156016824721697,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_cost,32.1,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_mean_per_pack,5.769299299999999,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_p10_per_pack,1.455,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_p25_per_pack,1.5799999999999996,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_p50_per_pack,1.825,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_p75_per_pack,3.9200000000000004,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_p90_per_pack,12.03,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_p95_per_pack,19.485249999999983,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_p99_per_pack,51.44070000000014,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_recovers_cost,0.08026,50000,4013,0.0012150582899597862,0.07791064848445949,0.08267384311771976,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_return_ratio_mean,0.35945790031152647,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_return_ratio_p10,0.09065420560747664,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_return_ratio_p25,0.09844236760124608,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_return_ratio_p50,0.11370716510903427,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_return_ratio_p75,0.2442367601246106,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_return_ratio_p90,0.7495327102803737,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,2,session_return_ratio_p95,1.2140342679127714,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
